,target_name_x,accession_1_x,query_name_x,accession_2_x,E-value_1_x,score_1_x,bias_1_x,E-value_2_x,score_2_x,bias_2_x,exp_x,reg_x,clu_x,ov_x,env_x,dom_x,rep_x,inc_x,description_x,TC,new_encoded_TC_2,accession_code,subfamilies,target_name_y,accession_1_y,query_name_y,accession_2_y,E-value_1_y,score_1_y,bias_1_y,E-value_2_y,score_2_y,bias_2_y,exp_y,reg_y,clu_y,ov_y,env_y,dom_y,rep_y,inc_y,description_y,D_classes,host,Names
2313,tr|A0A976RWG5|A0A976RWG5_9CAUD,-,cluster_16,-,1.0999999999999999e-141,473.3,11.3,2.3999999999999998e-141,472.1,11.3,1.5,1,0,0,1,1,1,1,Non-contractile tail fiber protein OS=Klebsiella phage 6998 OX=2912300 GN=6998_0041 PE=4 SV=1,TC16,TC16,A0A976RWG5,Autographiviridae,tr|A0A976RWG5|A0A976RWG5_9CAUD,-,cluster_D66,-,1.7e-71,238.2,2.9,3.3e-71,237.2,2.9,1.5,1,0,0,1,1,1,1,Non-contractile tail fiber protein OS=Klebsiella phage 6998 OX=2912300 GN=6998_0041 PE=4 SV=1,D66,Klebsiella,Klebsiella phage 6998.
2314,tr|A0A976S4J0|A0A976S4J0_9CAUD,-,cluster_0,-,0.0,1253.7,47.5,0.0,1169.1,29.6,2.0,1,1,0,2,2,2,2,Long-tail fiber proximal subunit domain-containing protein OS=Enterobacter phage Entb_45 OX=2946014,TC0,TC0,A0A976S4J0,Straboviridae,tr|A0A976S4J0|A0A976S4J0_9CAUD,-,cluster_D38,-,3.1e-100,330.0,49.2,6.7e-49,164.5,8.8,6.5,3,2,4,7,7,6,6,Long-tail fiber proximal subunit domain-containing protein OS=Enterobacter phage Entb_45 OX=2946014,D38,Enterobacter,Enterobacter phage Entb_45.
2315,tr|A0A976S4N6|A0A976S4N6_9CAUD,-,cluster_11,-,6.4e-43,146.8,3.9,1.3e-41,142.6,3.9,2.0,1,1,0,1,1,1,1,Hinge connector of long tail fiber distal connector OS=Enterobacter phage Entb_45 OX=2946014 GN=ENTB,TC11,TC11,A0A976S4N6,Straboviridae,tr|A0A976S4N6|A0A976S4N6_9CAUD,-,cluster_D81,-,7.7e-27,92.7,0.6,1.6e-26,91.7,0.6,1.6,1,0,0,1,1,1,1,Hinge connector of long tail fiber distal connector OS=Enterobacter phage Entb_45 OX=2946014 GN=ENTB,D81,Enterobacter,Enterobacter phage Entb_45.
2316,tr|A0A976SFM4|A0A976SFM4_9CAUD,-,cluster_1,-,5.3e-10,38.7,0.0,7.5e-10,38.2,0.0,1.3,1,0,0,1,1,1,1,Tail fiber protein OS=Vibrio phage VPMCC14 OX=2968382 GN=VP14_003 PE=4 SV=1,TC1,TC1,A0A976SFM4,unclassified,tr|A0A976SFM4|A0A976SFM4_9CAUD,-,cluster_D68,-,2.8e-10,40.2,0.0,5.7e-10,39.2,0.0,1.4,1,0,0,1,1,1,1,Tail fiber protein OS=Vibrio phage VPMCC14 OX=2968382 GN=VP14_003 PE=4 SV=1,D68,Vibrio,Vibrio phage VPMCC14.
2317,tr|A0A976SMF4|A0A976SMF4_9CAUD,-,cluster_7,-,5.9e-41,140.8,1.6,7.8e-41,140.4,1.6,1.1,1,0,0,1,1,1,1,Tail fiber protein OS=Escherichia phage Pondi OX=2972476 GN=phi32_15 PE=4 SV=1,TC7,TC7TC15,A0A976SMF4,unclassified,tr|A0A976SMF4|A0A976SMF4_9CAUD,-,cluster_D21,-,2.3e-20,73.2,0.0,3.4e-20,72.6,0.0,1.3,1,0,0,1,1,1,1,Tail fiber protein OS=Escherichia phage Pondi OX=2972476 GN=phi32_15 PE=4 SV=1,D21,Escherichia,Escherichia phage Pondi.
2318,tr|A0A976SMF5|A0A976SMF5_9CAUD,-,cluster_6,-,3.2000000000000003e-23,82.4,38.5,3.2000000000000003e-23,82.4,38.5,2.6,2,1,0,2,2,2,1,Tail fiber protein OS=Escherichia phage Pondi OX=2972476 GN=stf PE=4 SV=1,TC6,TC6,A0A976SMF5,unclassified,tr|A0A976SMF5|A0A976SMF5_9CAUD,-,cluster_D4,-,1.5e-14,54.6,47.1,2.6e-12,47.4,27.9,5.4,3,2,1,5,5,3,2,Tail fiber protein OS=Escherichia phage Pondi OX=2972476 GN=stf PE=4 SV=1,D4,Escherichia,Escherichia phage Pondi.
2319,tr|A0A976SMF9|A0A976SMF9_9CAUD,-,cluster_6,-,3.5000000000000004e-28,98.7,38.6,3.5000000000000004e-28,98.7,38.6,2.3,1,1,1,2,2,1,1,Long-tail fiber protein OS=Escherichia phage Pondi OX=2972476 GN=Pondi_00085 PE=4 SV=1,TC6,TC6,A0A976SMF9,unclassified,tr|A0A976SMF9|A0A976SMF9_9CAUD,-,cluster_D4,-,6.4e-13,49.4,27.9,6.4e-13,49.4,27.9,5.8,2,2,3,5,5,3,2,Long-tail fiber protein OS=Escherichia phage Pondi OX=2972476 GN=Pondi_00085 PE=4 SV=1,D4,Escherichia,Escherichia phage Pondi.
2320,tr|A0A976SMM7|A0A976SMM7_9CAUD,-,cluster_4,-,0.0,2025.3,36.5,0.0,2021.6,36.5,1.9,1,1,0,1,1,1,1,Tail fiber protein OS=Escherichia phage TR1 OX=2972435 PE=4 SV=1,TC4,TC4TC3TC9,A0A976SMM7,Drexlerviridae,tr|A0A976SMM7|A0A976SMM7_9CAUD,-,cluster_D39,-,2.7999999999999997e-82,274.6,0.1,9.799999999999999e-82,272.8,0.1,2.1,2,0,0,2,2,1,1,Tail fiber protein OS=Escherichia phage TR1 OX=2972435 PE=4 SV=1,D39,Escherichia,Escherichia phage TR1.
2321,tr|A0A976SPR9|A0A976SPR9_9CAUD,-,cluster_4,-,0.0,1775.9,12.7,0.0,1775.7,12.7,1.0,1,0,0,1,1,1,1,Tail fiber tip protein OS=Escherichia phage PEC14 OX=2970333 GN=PEC14_32 PE=4 SV=1,TC4,TC4TC3TC9,A0A976SPR9,unclassified,tr|A0A976SPR9|A0A976SPR9_9CAUD,-,cluster_D9,-,1.8e-116,387.4,20.3,1.8e-116,387.4,20.3,1.8,2,0,0,2,2,1,1,Tail fiber tip protein OS=Escherichia phage PEC14 OX=2970333 GN=PEC14_32 PE=4 SV=1,D9,Escherichia,Escherichia phage PEC14.
2322,tr|A0A976SPZ3|A0A976SPZ3_9CAUD,-,cluster_0,-,0.0,2990.0,56.4,0.0,2989.9,56.4,1.0,1,0,0,1,1,1,1,Long tail fiber proximal subunit OS=Escherichia phage ZCEC14 OX=2973499 PE=4 SV=1,TC0,TC0TC14,A0A976SPZ3,Straboviridae,tr|A0A976SPZ3|A0A976SPZ3_9CAUD,-,cluster_D38,-,9.800000000000001e-119,389.7,41.7,1.3000000000000002e-60,202.3,14.2,4.2,4,0,0,4,4,3,3,Long tail fiber proximal subunit OS=Escherichia phage ZCEC14 OX=2973499 PE=4 SV=1,D38,Escherichia,Escherichia phage ZCEC14.
2323,tr|A0A976SPZ6|A0A976SPZ6_9CAUD,-,cluster_11,-,2.2e-86,289.0,6.9,2.6e-86,288.7,6.9,1.1,1,0,0,1,1,1,1,Hinge connector of long tail fiber distal connector OS=Escherichia phage ZCEC14 OX=2973499 PE=4 SV=1,TC11,TC11,A0A976SPZ6,Straboviridae,tr|A0A976SPZ6|A0A976SPZ6_9CAUD,-,cluster_D81,-,1.6000000000000001e-38,130.1,0.6,1.6000000000000001e-38,130.1,0.6,1.8,2,0,0,2,2,1,1,Hinge connector of long tail fiber distal connector OS=Escherichia phage ZCEC14 OX=2973499 PE=4 SV=1,D81,Escherichia,Escherichia phage ZCEC14.
2324,tr|A0A976SQ54|A0A976SQ54_9CAUD,-,cluster_0,-,2.7e-14,51.4,8.8,4.5e-14,50.6,8.8,1.3,1,0,0,1,1,1,1,Short tail fibers protein OS=Escherichia phage ZCEC14 OX=2973499 PE=4 SV=1,TC0,TC0,A0A976SQ54,Straboviridae,tr|A0A976SQ54|A0A976SQ54_9CAUD,-,cluster_D38,-,4.5e-24,84.5,11.1,1.6e-10,40.8,2.1,4.2,3,1,1,4,4,4,3,Short tail fibers protein OS=Escherichia phage ZCEC14 OX=2973499 PE=4 SV=1,D38,Escherichia,Escherichia phage ZCEC14.
2325,tr|A0A976U611|A0A976U611_9CAUD,-,cluster_1,-,8e-31,107.2,2.8,2.6e-15,56.2,1.0,2.3,2,1,0,2,2,2,2,Tail fiber protein OS=Escherichia phage pEC-M2929-1AR.1 OX=2973497 PE=4 SV=1,TC1,TC1,A0A976U611,Stephanstirmvirinae,tr|A0A976U611|A0A976U611_9CAUD,-,cluster_D14,-,9.9e-16,57.6,0.6,2.8e-15,56.2,0.6,1.8,1,0,0,1,1,1,1,Tail fiber protein OS=Escherichia phage pEC-M2929-1AR.1 OX=2973497 PE=4 SV=1,D14,Escherichia,Escherichia phage pEC-M2929-1AR.1.
2326,tr|A0A976X8V2|A0A976X8V2_9CAUD,-,cluster_16,-,1.0999999999999999e-141,473.3,11.3,2.3999999999999998e-141,472.1,11.3,1.5,1,0,0,1,1,1,1,Non-contractile tail fiber protein OS=Klebsiella phage 69101 OX=2912293 GN=69101_0041 PE=4 SV=1,TC16,TC16,A0A976X8V2,Autographiviridae,tr|A0A976X8V2|A0A976X8V2_9CAUD,-,cluster_D66,-,1.7e-71,238.2,2.9,3.3e-71,237.2,2.9,1.5,1,0,0,1,1,1,1,Non-contractile tail fiber protein OS=Klebsiella phage 69101 OX=2912293 GN=69101_0041 PE=4 SV=1,D66,Klebsiella,Klebsiella phage 69101.
2327,tr|A0A976XKZ8|A0A976XKZ8_9CAUD,-,cluster_0,-,0.0,1369.0,46.6,0.0,1294.3,32.7,2.0,1,1,0,2,2,2,2,Long-tail fiber proximal subunit OS=Enterobacter phage Entb_43 OX=2946013 GN=ENTB43_228 PE=4 SV=1,TC0,TC0,A0A976XKZ8,Straboviridae,tr|A0A976XKZ8|A0A976XKZ8_9CAUD,-,cluster_D38,-,2.4e-84,278.8,32.7,5.4e-36,122.9,2.0,5.1,2,1,2,4,4,4,4,Long-tail fiber proximal subunit OS=Enterobacter phage Entb_43 OX=2946013 GN=ENTB43_228 PE=4 SV=1,D38,Enterobacter,Enterobacter phage Entb_43.
2328,tr|A0A976XL72|A0A976XL72_9CAUD,-,cluster_11,-,1.4999999999999998e-49,168.6,2.9,1.3e-31,109.9,0.6,2.1,2,0,0,2,2,2,2,Long-tail fiber protein OS=Enterobacter phage Entb_43 OX=2946013 GN=ENTB43_230 PE=4 SV=1,TC11,TC11,A0A976XL72,Straboviridae,tr|A0A976XL72|A0A976XL72_9CAUD,-,cluster_D81,-,1.1e-26,92.2,0.8,3.3e-25,87.5,0.2,2.8,3,0,0,3,3,2,1,Long-tail fiber protein OS=Enterobacter phage Entb_43 OX=2946013 GN=ENTB43_230 PE=4 SV=1,D81,Enterobacter,Enterobacter phage Entb_43.
2329,tr|A0A976XN52|A0A976XN52_9CAUD,-,cluster_11,-,7.5e-135,447.4,12.5,8.4e-135,447.3,12.5,1.0,1,0,0,1,1,1,1,Tail fiber protein OS=Shigella phage A2 OX=2973502 GN=A2_gp246 PE=4 SV=1,TC11,TC11,A0A976XN52,Straboviridae,tr|A0A976XN52|A0A976XN52_9CAUD,-,cluster_D81,-,4e-41,138.5,0.5,8.099999999999999e-41,137.5,0.5,1.6,1,0,0,1,1,1,1,Tail fiber protein OS=Shigella phage A2 OX=2973502 GN=A2_gp246 PE=4 SV=1,D81,Shigella,Shigella phage A2.
2330,tr|A0A976XP11|A0A976XP11_9CAUD,-,cluster_0,-,0.0,2985.4,55.2,0.0,2985.3,55.2,1.0,1,0,0,1,1,1,1,Long tail fiber proximal subunit OS=Shigella phage A2 OX=2973502 GN=A2_gp244 PE=4 SV=1,TC0,TC0TC14,A0A976XP11,Straboviridae,tr|A0A976XP11|A0A976XP11_9CAUD,-,cluster_D38,-,2.6999999999999998e-121,398.0,35.4,1.1000000000000001e-60,202.6,13.3,4.0,3,0,0,3,3,3,3,Long tail fiber proximal subunit OS=Shigella phage A2 OX=2973502 GN=A2_gp244 PE=4 SV=1,D38,Shigella,Shigella phage A2.
2331,tr|A0A977KD56|A0A977KD56_9CAUD,-,cluster_0,-,2.8000000000000003e-23,81.1,17.7,6.7e-19,66.6,11.9,2.6,1,1,1,2,2,2,2,Phage tail collar domain-containing protein OS=Klebsiella phage 150040 OX=2979596 GN=OJNDCHOG_00535,TC0,TC0,A0A977KD56,Straboviridae,tr|A0A977KD56|A0A977KD56_9CAUD,-,cluster_D38,-,1.2e-28,99.3,19.3,8.6e-13,48.1,1.6,4.1,3,1,1,4,4,4,3,Phage tail collar domain-containing protein OS=Klebsiella phage 150040 OX=2979596 GN=OJNDCHOG_00535,D38,Klebsiella,Klebsiella phage 150040.
2332,tr|A0A977KDJ1|A0A977KDJ1_9CAUD,-,cluster_0,-,2.0000000000000002e-39,134.6,25.3,6.6000000000000005e-37,126.3,25.3,2.8,1,1,0,1,1,1,1,Long-tail fiber proximal subunit domain-containing protein OS=Klebsiella phage 150040 OX=2979596 GN=,TC0,TC0,A0A977KDJ1,Straboviridae,tr|A0A977KDJ1|A0A977KDJ1_9CAUD,-,cluster_D57,-,4.3e-26,91.4,3.4,9.4e-26,90.3,3.4,1.6,1,0,0,1,1,1,1,Long-tail fiber proximal subunit domain-containing protein OS=Klebsiella phage 150040 OX=2979596 GN=,D57,Klebsiella,Klebsiella phage 150040.
2333,tr|A0A977KDJ5|A0A977KDJ5_9CAUD,-,cluster_15,-,3.1999999999999998e-24,84.8,8.7,2.7e-16,58.5,3.8,2.3,1,1,1,2,2,2,2,Tail fiber protein OS=Klebsiella phage 150040 OX=2979596 GN=OJNDCHOG_01600 PE=4 SV=1,TC15,TC15,A0A977KDJ5,Straboviridae,tr|A0A977KDJ5|A0A977KDJ5_9CAUD,-,cluster_D64,-,1.3e-15,57.5,1.1,5.4e-15,55.5,1.1,2.1,1,0,0,1,1,1,1,Tail fiber protein OS=Klebsiella phage 150040 OX=2979596 GN=OJNDCHOG_01600 PE=4 SV=1,D64,Klebsiella,Klebsiella phage 150040.
2334,tr|A0A977KDJ6|A0A977KDJ6_9CAUD,-,cluster_11,-,3.8999999999999998e-84,281.6,6.3,4.3e-84,281.5,6.3,1.0,1,0,0,1,1,1,1,Hinge connector of long tail fiber distal connector OS=Klebsiella phage 150040 OX=2979596 GN=OJNDCHO,TC11,TC11,A0A977KDJ6,Straboviridae,tr|A0A977KDJ6|A0A977KDJ6_9CAUD,-,cluster_D81,-,7.3e-21,73.6,0.1,1.6e-20,72.5,0.1,1.6,1,0,0,1,1,1,1,Hinge connector of long tail fiber distal connector OS=Klebsiella phage 150040 OX=2979596 GN=OJNDCHO,D81,Klebsiella,Klebsiella phage 150040.
2335,tr|A0A977KE08|A0A977KE08_9CAUD,-,cluster_6,-,4e-105,352.0,31.9,1.3e-88,297.7,10.2,3.0,1,1,1,2,2,2,2,Tail fiber protein OS=Erwinia phage Roscha1 OX=2978979 GN=4Roscha1_00062 PE=4 SV=1,TC6,TC6,A0A977KE08,Ounavirinae,tr|A0A977KE08|A0A977KE08_9CAUD,-,cluster_D56,-,8.1e-21,73.4,2.5,1.7e-20,72.4,0.3,2.2,2,0,0,2,2,2,1,Tail fiber protein OS=Erwinia phage Roscha1 OX=2978979 GN=4Roscha1_00062 PE=4 SV=1,D56,Erwinia,Erwinia phage Roscha1.
2336,tr|A0A977PM90|A0A977PM90_9CAUD,-,cluster_16,-,7.100000000000001e-33,113.7,1.6,1.2e-32,113.0,1.6,1.3,1,0,0,1,1,1,1,Probable tail spike protein OS=Klebsiella phage 150004 OX=2979595 GN=OJNDCHOG_00060 PE=4 SV=1,TC16,TC16TC10,A0A977PM90,Autographiviridae,tr|A0A977PM90|A0A977PM90_9CAUD,-,cluster_D66,-,3.4000000000000004e-27,95.1,0.8,1.1e-26,93.5,0.8,1.9,1,0,0,1,1,1,1,Probable tail spike protein OS=Klebsiella phage 150004 OX=2979595 GN=OJNDCHOG_00060 PE=4 SV=1,D66,Klebsiella,Klebsiella phage 150004.
2337,tr|A0A977PN72|A0A977PN72_9CAUD,-,cluster_10,-,6.6e-44,150.3,58.7,4.2e-14,51.8,6.2,9.1,2,1,7,9,9,8,6,Tail fiber protein OS=Pseudomonas phage Koomba boorn-mokiny kep-wari Wadjak 1 OX=2979352 GN=NP274_00,TC10,TC10,A0A977PN72,unclassified,tr|A0A977PN72|A0A977PN72_9CAUD,-,cluster_D85,-,2.4e-26,91.6,7.1,0.0022,18.0,0.0,8.0,7,0,0,7,7,7,5,Tail fiber protein OS=Pseudomonas phage Koomba boorn-mokiny kep-wari Wadjak 1 OX=2979352 GN=NP274_00,D85,Pseudomonas,Pseudomonas phage Koomba boorn-mokiny kep-wari Wadjak 1.
2338,tr|A0A977PNI6|A0A977PNI6_9CAUD,-,cluster_10,-,5.9e-44,150.5,58.6,4.2e-14,51.8,6.2,9.1,2,1,7,9,9,8,6,Tail fiber protein OS=Pseudomonas phage Koomba boorn-mokiny kep-wari Wadjak 2 OX=2979353 GN=NP274_00,TC10,TC10,A0A977PNI6,unclassified,tr|A0A977PNI6|A0A977PNI6_9CAUD,-,cluster_D85,-,2.4e-26,91.6,7.1,0.0022,18.0,0.0,7.9,7,0,0,7,7,7,5,Tail fiber protein OS=Pseudomonas phage Koomba boorn-mokiny kep-wari Wadjak 2 OX=2979353 GN=NP274_00,D85,Pseudomonas,Pseudomonas phage Koomba boorn-mokiny kep-wari Wadjak 2.
2339,tr|A0A977R8G1|A0A977R8G1_9CAUD,-,cluster_15,-,2.0000000000000002e-72,244.4,13.1,8.4e-50,169.5,2.6,3.3,2,1,1,3,3,3,3,Tail fiber OS=Escherichia phage vB_EcoP_DE5 OX=2831670 PE=4 SV=1,TC15,TC15,A0A977R8G1,Gordonclarkvirinae,tr|A0A977R8G1|A0A977R8G1_9CAUD,-,cluster_D42,-,7.7e-27,94.0,17.4,3.5e-14,52.8,1.6,4.2,2,1,2,4,4,3,3,Tail fiber OS=Escherichia phage vB_EcoP_DE5 OX=2831670 PE=4 SV=1,D42,Escherichia,Escherichia phage vB_EcoP_DE5.
2340,tr|A0A977R8I2|A0A977R8I2_9CAUD,-,cluster_15,-,4.2e-31,107.6,9.3,4.8e-23,80.9,5.2,2.8,2,1,0,2,2,2,2,Tail fiber OS=Escherichia phage vB_EcoP_DE5 OX=2831670 PE=4 SV=1,TC15,TC15,A0A977R8I2,Gordonclarkvirinae,tr|A0A977R8I2|A0A977R8I2_9CAUD,-,cluster_D21,-,1.3e-13,51.1,0.0,2.3e-13,50.4,0.0,1.4,1,0,0,1,1,1,1,Tail fiber OS=Escherichia phage vB_EcoP_DE5 OX=2831670 PE=4 SV=1,D21,Escherichia,Escherichia phage vB_EcoP_DE5.
2341,tr|A0A977TFG6|A0A977TFG6_9CAUD,-,cluster_10,-,4.9e-13,48.3,0.1,4.9e-13,48.3,0.1,1.6,2,0,0,2,2,1,1,Tail fiber protein OS=Salmonella phage vB-SeS-01 OX=2982905 PE=4 SV=1,TC10,TC10,A0A977TFG6,Guernseyvirinae,tr|A0A977TFG6|A0A977TFG6_9CAUD,-,cluster_D41,-,1.2e-16,59.9,0.4,2.7e-16,58.8,0.4,1.6,1,0,0,1,1,1,1,Tail fiber protein OS=Salmonella phage vB-SeS-01 OX=2982905 PE=4 SV=1,D41,Salmonella,Salmonella phage vB-SeS-01.
2342,tr|A0A977TGF7|A0A977TGF7_9CAUD,-,cluster_4,-,0.0,1945.6,40.4,0.0,1941.9,40.4,1.9,1,1,0,1,1,1,1,Tail fiber protein OS=Escherichia phage TR2 OX=2978981 PE=4 SV=1,TC4,TC4TC3TC9,A0A977TGF7,Drexlerviridae,tr|A0A977TGF7|A0A977TGF7_9CAUD,-,cluster_D39,-,5.7e-81,270.3,1.4,8.3e-81,269.8,0.1,2.0,2,0,0,2,2,1,1,Tail fiber protein OS=Escherichia phage TR2 OX=2978981 PE=4 SV=1,D39,Escherichia,Escherichia phage TR2.
2343,tr|A0A977TGG9|A0A977TGG9_9CAUD,-,cluster_16,-,2.3e-37,128.5,0.6,3.4e-37,128.0,0.6,1.2,1,0,0,1,1,1,1,Probable tail spike protein OS=Klebsiella phage BUCT-3589 OX=2981541 PE=4 SV=1,TC16,TC16,A0A977TGG9,Autographiviridae,tr|A0A977TGG9|A0A977TGG9_9CAUD,-,cluster_D66,-,6.7e-34,116.8,1.2,1.3000000000000001e-32,112.6,0.6,2.4,2,0,0,2,2,2,1,Probable tail spike protein OS=Klebsiella phage BUCT-3589 OX=2981541 PE=4 SV=1,D66,Klebsiella,Klebsiella phage BUCT-3589.
2344,tr|A0A977XQI7|A0A977XQI7_9CAUD,-,cluster_4,-,0.0,1721.3,21.5,0.0,1721.0,21.5,1.0,1,0,0,1,1,1,1,Tail fiber protein OS=Klebsiella phage GZ9 OX=2981548 PE=4 SV=1,TC4,TC4TC3TC9,A0A977XQI7,Drexlerviridae,tr|A0A977XQI7|A0A977XQI7_9CAUD,-,cluster_D39,-,2.4e-77,258.6,0.1,7.1e-77,257.0,0.1,1.8,1,0,0,1,1,1,1,Tail fiber protein OS=Klebsiella phage GZ9 OX=2981548 PE=4 SV=1,D39,Klebsiella,Klebsiella phage GZ9.
2345,tr|A0A9E6N941|A0A9E6N941_9CAUD,-,cluster_4,-,0.0,1733.3,36.8,0.0,1561.3,17.3,2.0,1,1,1,2,2,2,2,Tail fiber protein OS=Erwinia phage Snitter OX=2851075 PE=4 SV=1,TC4,TC4TC3TC9,A0A9E6N941,Drexlerviridae,tr|A0A9E6N941|A0A9E6N941_9CAUD,-,cluster_D39,-,1.6e-84,281.9,0.1,1.6e-84,281.9,0.1,2.0,2,0,0,2,2,1,1,Tail fiber protein OS=Erwinia phage Snitter OX=2851075 PE=4 SV=1,D39,Erwinia,Erwinia phage Snitter.
2346,tr|A0A9E6YCV8|A0A9E6YCV8_9CAUD,-,cluster_11,-,8.4e-89,296.9,7.4,1.0000000000000001e-88,296.6,7.4,1.1,1,0,0,1,1,1,1,Hinge connector of long tail fiber distal connector OS=Salmonella phage UAB_60 OX=2862113 GN=UAB60_g,TC11,TC11,A0A9E6YCV8,Straboviridae,tr|A0A9E6YCV8|A0A9E6YCV8_9CAUD,-,cluster_D81,-,4.1e-39,132.0,0.6,4.1e-39,132.0,0.6,1.8,2,0,0,2,2,1,1,Hinge connector of long tail fiber distal connector OS=Salmonella phage UAB_60 OX=2862113 GN=UAB60_g,D81,Salmonella,Salmonella phage UAB_60.
2347,tr|A0A9E6YDW1|A0A9E6YDW1_9CAUD,-,cluster_6,-,4.7999999999999995e-235,779.7,34.4,5.2999999999999995e-235,779.6,34.4,1.0,1,0,0,1,1,1,1,Tail fiber protein OS=Salmonella phage UAB_69 OX=2862114 GN=UAB69_gp099 PE=4 SV=1,TC6,TC6,A0A9E6YDW1,Ounavirinae,tr|A0A9E6YDW1|A0A9E6YDW1_9CAUD,-,cluster_D34,-,1.1e-48,162.9,1.5,2.7e-48,161.6,1.5,1.7,1,0,0,1,1,1,1,Tail fiber protein OS=Salmonella phage UAB_69 OX=2862114 GN=UAB69_gp099 PE=4 SV=1,D34,Salmonella,Salmonella phage UAB_69.
2348,tr|A0A9E6YED0|A0A9E6YED0_9CAUD,-,cluster_16,-,1.2e-20,73.3,5.2,1.2e-20,73.3,5.2,1.9,3,0,0,3,3,1,1,Probable tail spike protein OS=Enterobacter phage ENC2-2_a OX=3004221 PE=3 SV=1,TC16,TC16,A0A9E6YED0,Autographiviridae,tr|A0A9E6YED0|A0A9E6YED0_9CAUD,-,cluster_D66,-,1.2e-19,70.7,2.5,7.4e-19,68.2,1.2,2.8,3,0,0,3,3,1,1,Probable tail spike protein OS=Enterobacter phage ENC2-2_a OX=3004221 PE=3 SV=1,D66,Enterobacter,Enterobacter phage ENC2-2_a.
2349,tr|A0A9E6YFW2|A0A9E6YFW2_9CAUD,-,cluster_1,-,4.4e-13,48.9,0.0,4.4e-13,48.9,0.0,3.0,2,1,0,3,3,2,1,Tail fiber protein OS=Escherichia phage SKA64 OX=2914441 PE=4 SV=1,TC1,TC1,A0A9E6YFW2,Stephanstirmvirinae,tr|A0A9E6YFW2|A0A9E6YFW2_9CAUD,-,cluster_D68,-,1.1e-14,54.4,0.0,2.3e-14,53.3,0.0,1.5,1,0,0,1,1,1,1,Tail fiber protein OS=Escherichia phage SKA64 OX=2914441 PE=4 SV=1,D68,Escherichia,Escherichia phage SKA64.
2350,tr|A0A9E6YHM9|A0A9E6YHM9_9CAUD,-,cluster_7,-,1.3e-98,331.3,37.9,2.1e-97,327.3,37.9,2.1,1,1,0,1,1,1,1,Tail fiber protein OS=Salmonella phage UAB_69 OX=2862114 GN=UAB69_gp100 PE=4 SV=1,TC7,TC7TC6,A0A9E6YHM9,Ounavirinae,tr|A0A9E6YHM9|A0A9E6YHM9_9CAUD,-,cluster_D4,-,3.7999999999999996e-35,121.1,41.0,3.7999999999999996e-35,121.1,41.0,2.3,2,0,0,2,2,1,1,Tail fiber protein OS=Salmonella phage UAB_69 OX=2862114 GN=UAB69_gp100 PE=4 SV=1,D4,Salmonella,Salmonella phage UAB_69.
2351,tr|A0A9E6YHU5|A0A9E6YHU5_9CAUD,-,cluster_1,-,6.3999999999999995e-31,107.5,3.2,1.9e-15,56.7,1.2,2.3,2,1,0,2,2,2,2,Tail fiber protein OS=Salmonella phage UAB_1 OX=2862112 GN=UAB1_gp157 PE=4 SV=1,TC1,TC1,A0A9E6YHU5,Stephanstirmvirinae,tr|A0A9E6YHU5|A0A9E6YHU5_9CAUD,-,cluster_D14,-,4.3e-16,58.8,1.3,1.4e-15,57.2,1.3,1.8,1,0,0,1,1,1,1,Tail fiber protein OS=Salmonella phage UAB_1 OX=2862112 GN=UAB1_gp157 PE=4 SV=1,D14,Salmonella,Salmonella phage UAB_1.
2352,tr|A0A9E6YIA2|A0A9E6YIA2_9CAUD,-,cluster_0,-,2.3e-14,51.6,8.2,3.8e-14,50.9,8.2,1.2,1,0,0,1,1,1,1,Short tail fiber protein OS=Salmonella phage UAB_60 OX=2862113 GN=UAB60_gp169 PE=4 SV=1,TC0,TC0,A0A9E6YIA2,Straboviridae,tr|A0A9E6YIA2|A0A9E6YIA2_9CAUD,-,cluster_D38,-,8.000000000000001e-24,83.7,8.1,1.5e-10,40.9,0.5,3.9,3,1,0,3,3,3,3,Short tail fiber protein OS=Salmonella phage UAB_60 OX=2862113 GN=UAB60_gp169 PE=4 SV=1,D38,Salmonella,Salmonella phage UAB_60.
2353,tr|A0A9E6YJC4|A0A9E6YJC4_9CAUD,-,cluster_0,-,1.2e-14,52.6,8.4,1.9e-14,51.9,8.4,1.2,1,0,0,1,1,1,1,Tail fiber protein OS=Escherichia phage vB_EcoM-RPN226 OX=2917962 PE=4 SV=1,TC0,TC0,A0A9E6YJC4,Straboviridae,tr|A0A9E6YJC4|A0A9E6YJC4_9CAUD,-,cluster_D38,-,6.3999999999999995e-24,84.0,8.1,1.5e-10,40.9,0.5,3.9,3,1,0,3,3,3,3,Tail fiber protein OS=Escherichia phage vB_EcoM-RPN226 OX=2917962 PE=4 SV=1,D38,Escherichia,Escherichia phage vB_EcoM-RPN226.
